label	obs	mean_exp	enr	p
GWAS_Catalog_2019: Platelet distribution width	1	2.629626	0.38028221503742354	0.9048401903196194
GWAS_Catalog_2019: Platelet count	2	4.572476	0.4373997807752299	0.9050201899596201
GWAS_Catalog_2019: Neurociticism	1	2.563418	0.3901041500059686	0.9125421749156502
GWAS_Catalog_2019: Cognitive decline rate in late mild cognitive impairment	1	3.208982	0.3116253067172082	0.9144201711596577
GWAS_Catalog_2019: Daytime sleep phenotypes	1	3.784266	0.26425203725108115	0.9211641576716847
GWAS_Catalog_2019: Diastolic blood pressure	6	10.31562	0.5816422086117946	0.9281661436677127
GWAS_Catalog_2019: Ulcerative colitis	1	5.806314	0.17222630398562666	0.9397021205957589
GWAS_Catalog_2019: Rosacea symptom severity	1	3.197	0.3127932436659368	0.9417881164237671
GWAS_Catalog_2019: HDL cholesterol	1	3.525336	0.2836609049463654	0.9478921042157916
GWAS_Catalog_2019: Schizophrenia	5	12.093034	0.4134611711171903	0.9493781012437975
GWAS_Catalog_2019: Prostate cancer	1	4.7728	0.20952061682869594	0.9541600916798166
GWAS_Catalog_2019: Mean platelet volume	1	3.612316	0.2768307091627643	0.9595180809638381
GWAS_Catalog_2019: Mean corpuscular hemoglobin	1	3.895798	0.25668682000452797	0.9606240787518425
GWAS_Catalog_2019: Major depressive disorder	1	4.18148	0.23914977472091223	0.9750900498199003
GWAS_Catalog_2019: Blood protein levels	10	24.40709	0.40971701255659726	0.9817620364759271
GWAS_Catalog_2019: Height	2	8.37154	0.23890466986958195	0.9833640332719334
GWAS_Catalog_2019: Post bronchodilator FEV1/FVC ratio	1	5.694458	0.1756093380616733	0.9856080287839424
GWAS_Catalog_2019: Coronary artery disease	1	6.443214	0.15520204668042997	0.9857920284159432
GWAS_Catalog_2019: Night sleep phenotypes	1	8.104568	0.12338720583256257	0.9869120261759476
GWAS_Catalog_2019: Obesity-related traits	6	15.509946	0.38684854221929593	0.9871980256039488
GWAS_Catalog_2019: Menarche (age at onset)	1	5.502268	0.18174323751587526	0.98749202501595
GWAS_Catalog_2019: Heel bone mineral density	4	14.056756	0.284560676730819	0.9881580236839527
GWAS_Catalog_2019: Type 2 diabetes	1	6.674566	0.149822475348959	0.9896360207279585
GWAS_Catalog_2019: Systolic blood pressure	3	11.785916	0.25454109803599484	0.990522018955962
GWAS_Catalog_2019: Pulse pressure	2	9.077044	0.2203360477265506	0.9930880138239724
GWAS_Catalog_2019: Intraocular pressure	1	6.233766	0.1604166726822919	0.9936680126639746
